category,recipe
0,"preheat oven to 200 degrees combine the sugar , extra virgin olive oil , salt , basil , oregano , pepper , and tomatoes in a large bowl , tossing gently to coat the tomatoes arrange the tomatoes , cut side up , on a baking sheet coated with cooking spray roast at 200 degrees for 7 1 / 2 hours"
0,"put all the ingredients into a large saucepan and let stand for five minutes cover the pan and bring to a boil , then reduce the heat and cook over a low heat for 10 minutes until the water is absorbed remove the pan from the heat and allow to stand covered for five further minutes remove the flavourings , if wished , and pile into a serving dish serve immediately , while very hot"
0,"heat 1 tbs peanut oil in a saucepan and saut the chopped garlic for 10 seconds add the cooked rice and salt and toss to mix heat through , remove from heat and set aside in a separate saucepan , heat th 2 tbs sesame oil and 1 tbs peanut oil and saute the ginger and grated garlicfor 15 seconds over medium heat add the celery , green beans and carrot and stir-fry over high heat for 2-3 minutes add the bean sprouts and bamboo shoots and stir for 1 minute stir in the rice , spring onions and green capsicum and toss to mix stir-fry for one minute add the vegetable stock , soy sauce and salt continue to stir over high heat for 1-2 minutes until the stock is absorbed , garnish with coriander leaves and serve"
0,"preheat oven to 425 degrees toss cauliflower , peppers and garlic with just enough olive oil to coat and season with pepper and herbs can salt but take care because the anchovies , olives , and capers have salt roast on a cookie sheet pan until crisp-tender about 20 minutes cool about 20 minutes to room temperature roughly chop the anchovies , olives and capers stir in the oil and vinegar pour over the roasted veggies"
0,"heat oil in a saucepan over medium heat add onions and saute until transparent add rice and cook , stirring constantly , until grains are coated with oil and rice is hot add broth , tomatoes , and salt , and bring to a boil reduce heat to very low cover and cook until done , about 20 minutes garnish with cilantro and tomatoes"
0,"in a large saucepan , slowly bring the milk , cinnamon stick , strips of lemon rind , and salt to a boil with a slotted spoon , remove the cinnamon and lemon rind stir in the rice and egg yolks , reduce the heat , and allow the rice to simmer for about 15 minutes , stirring constantly when the rice is soft , add the sugar and butter and combine well pour the mixture into a serving dish , sprinkle with nutmeg , and serve warm"
0,"preheat oven to 350f heat oil in a medium skillet add onion and chilies cook until softened , about 5 to 7 minutes add garlic , cumin and chili powder and cook 2 minutes more in a large bowl , combine rice , beans and onion mixture spray a 2-quart casserole with non-stick spray spread 1 / 3 of the rice / bean mixture top that with 1 / 2 of the ricotta cheese top that with 1 / 2 of the monterey jack cheese repeat , ending with the rice / bean mixture cover and bake for 30 minutes remove from the oven cover casserole with the salsa sprinkle evenly with cheddar cheese bake 5 to 10 minutes more , until cheese is melted and lightly browned"
0,"combine all the ingredients , except half the cheese pour the mixture into a well-greased crock-pot cover and cook on low setting for 6-8 hours just before serving , sprinkle with the remaining cheese"
0,brown tofu in skillet in hot oil on medium heat remove tofu to warm platter and add onion and spices sautee until golden return tofu to skillet and add broth simmer about 20 minutes remove tofu to platter with warm rice add to skillet 3 tablespoons corn starch and whisk boil and stir adding corn starch as needed until thick gravy is formed spoon over tofu and rice
0,"in a pot , add olive oil and saut garlic and sofrito for a minute add salt , pepper , cumin and oregano to sofrito and mix add beans and mix well add tomato sauce and beer or broth and mix after 5 minutes , add apple cider vinegar and stir add 2-3 cups of already cooked white rice and mix well cook until all is absorbed let sit for 10-15 minutes before serving"
0,"heat the oil in a large skillet over medium heat add the onion and carrot , cover and cook until softened , about 5 minutes stir in the garlic , oregano , cumin , and saffron or turmeric and cook for 2 minutes longer transfer the vegetable mixture to a lightly oiled 4 to 6 quart slow cooker add the tomatoes , vegetable stock , bell pepper , green beans , and chickpeas season with salt and pepper , cover and cook on low for 6 to 8 hours about 10 minutes before serving , stir in the salsa , peas , olives , and cooked rice and cover"
0,"place the peppers , scallions , parsley , cilantro , garlic , and salt in a food processor and process until smooth add a little water if needed heat the oil in a large saucepan add the rice and stir to coat all the grains cook , stirring for about 2 minutes more add the ingredients from the blender to the rice and stir two more minutes , to incorporate well add the chicken broth or water bring to a boil , then reduce the heat to low cover and cook until the water is absorbed , about 15 minutes turn the heat off and stir in the lime juice , making sure it's evenly dispersed"
0,"in a blender combine the parsley , cilantro , white onion , water , chili pepper , lime juice , and garlic process until almost smooth if necessary , stop blender and scrape down sides in a large saute pan heat the olive oil on medium heat saute the rice for about 5 minutes or until golden brown heat up the broth and add to the rice along with the cilantro / parsley mixture cover pan and bring to a boil reduce heat to simmer and cook for approximately 20 minutes or unti rice is tender and liquid is absorded once cooking is complete , turn off heat , keep pan on heating element for 10-15 minutes to allow rice grains to firm up season with salt to taste"
